title,summary,url,img_url
Emailu už definitivně odzvonilo - Slack Connect i do mezifiremní komunikace. | Mňamka #40,"Ti z vás, co nás už nějakou dobu sledujete víte, že jsme velcí příznivci náhrady tradiční emailové komunikace novými prostředky. Už jsme na toto téma napsali pár kilobajtů. Náš oblíbený Slack nám udělal velkou radost tím, že nově umožňuje sdílet jeden kanál více než dvěma týmům! Říkají tomu [Slack Connect] a je to úplně super! V kombinaci s novými možnostmi workflow firmy a týmy získávájí úplně nové možnosti spolupráce a koordinace. Tak šup do toho!",https://slack.com/intl/en-cz/resources/using-slack/slack-connect?utm_medium=email&utm_source=email&utm_campaign=cd_email_email_all_en_adminnewsletter_,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-06-v-114738.png
Základní datové typy | Mňamka #41,"Datové typy. Jeden ze základních stavebních kamenů datové analytiky a programování vůbec. Správná klasifikace datového typu nám ulehčí spoustu budoucích troubles. Tak se na to pojďme podívat. A jak už je zvykem, přidali jsme i pár zajímavých odkazů s problematikou.",https://www.bizztreat.com/blog/zakladni-datove-typy-mnamka-41,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-06-v-102946.png
Váš mozek miluje paterny - nevěříte? [cvičení] | Mňamka #42,"Náš mozek neustále zpracovává vše, co kolem sebe vidíme a cítíme. Jde o ohromné množství informací a podnětů. Zároveň ale skvěle detekuje rozdíly a podobnosti. Prostě miluje paterny! Nevěříte? Pojďte si zkusit tohle cvičení, které s oblibou dáváme během školení Czechitas.",https://www.bizztreat.com/blog/vas-mozek-miluje-paterny-neverite-cviceni-mnamka-42,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-06-v-100040.png
Dávná rada od Padáka | Mňamka #43,"Transformace se nezdařila. What??! Ok, tak teda znova. Kde že je ta chyba? Aha, na řádku 770000 potřebuju ""R"" vyměnit za "";"". No ******** !  Základní příprava dat v konzoli - tahle rada tehdy přišla jako dar z nebes a stále má své místo v sekci ""záchrana života jedné začínající analytičky"".",https://www.bizztreat.com/blog/davna-rada-od-padaka-mnamka-43,https://www.bizztreat.com/files/responsive/360/0/screenshot-2019-12-05-at-125124.png
Firemní měsíční report a Tableau data filter | Mňamka #44,"Představte si, že potřebujete koukat na váš firemní měsíční report. Máte k ruce Tableau. Jak to dobře udělat? Je super mít možnost dívat se na “Tento Měsíc”, potom třeba na “Minulý měsíc” a samozřejmě hlavně mít možnost vybrat si konkrétní měsíc, že?",https://www.bizztreat.com/blog/firemni-mesicni-report-a-tableau-data-filter-mnamka-44,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-13-v-124302.png
"BI, ML, AI - Cože? Pár ""buzzwords"" v infografice | Mňamka #45","A zase jsme u těch pojmů ""buzzwords"". Jsou všude kolem nás, ale jak je jenom správně zařadit? A kdy je třeba čas uvažovat o machine learningu, o kterém se teď pořád mluví? Stránka 363DataScience na to má tuhle sice zastaralou z pohledu technologií, ale stále pěknou a přehlednou infografiku. Ale nebojte, doplnili jsme to i o aktuálnější článek.",https://www.bizztreat.com/blog/bi-ml-ai-coze-par-buzzwords-v-infografice-mnamka-45,https://www.bizztreat.com/files/responsive/360/0/b4528d098eea6368f3b969b6fce4210b.jpg
"Nic nemusí být takové, jak se nám zdá. | Mňamka #46","(Nejen) datoví analytici si musí dávat pozor na tzv. kognitivní zkreslení. Jde o nevědomé tendence myšlení, díky kterým může docházet k chybných úsudkům. Rozeznat a uvědomit si tyto ""cognitive biases"" je jednou ze základních skills v datařině.",https://www.bizztreat.com/blog/nic-nemusi-byt-takove-jak-se-nam-zda-mnamka-46,https://www.bizztreat.com/files/responsive/360/0/cognitive-bias-confirmation-bi.jpg
Posouvátko dat | Mňamka #47,"Máte někde data a chtěli byste je vidět v pěkných grafech. To chceme všichni. Tak co, napojíme na zdroj vizualizační tool a je to přece hotové, ne? Ale tak jednoduché to bohužel není. Co potřebujeme, abychom data dostali z bodu A do bodu B? Proč potřebujeme E-T-L (extract - transform - load)?",https://medium.com/better-programming/what-are-etls-and-why-are-important-b65b301607d1,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-18-v-122708.png
Emotikony útočí | Mňamka #48,"Emotikony vládnou světu! Teda aspoň tomu virtuálnímu. Určitě jste už na vašem fejsbůku viděli posty plné srdíček, pusinek, bombiček a třeba taky žabiček. Myslíte, že do firemní komunikace nepatří? Patří! A vůbec nejlepší je, když si tým může udělat vlastní! I díky nim můžete ve vašem týmu udržovat pozitivní náladu, i když se nevídáte osobně příliš často.",https://www.bizztreat.com/blog/emotikony-utoci-mnamka-48,https://www.bizztreat.com/files/responsive/360/0/emoticons-5102705-960-720.png
TIOBE index v době koronavirové | Mňamka #49,"Znáte TIOBE index? Jde o vyjádření popularity programovacích jazyků založené na analýze výstupu různých dotazů do různých internetových vyhledávačů. Zajímavé je, že během doby koronavirové ukázal historicky nejvyšší popularitu jazyka R.",https://tiobe.com/tiobe-index/?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-8_vWEWJ1Kpynnoin9ji5Lhz_atyo2uUZykxjoD284NpsL2B8KoRCN8lsDX7doFq8hPi,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-27-v-174714.png
Design Patterns #4: Agregace long tail a ‘ostatní’ | Mňamka #50,"Pamatujete na video od Radovana: “Jak efektivně čistit data s Google Analytics?”. Dnes se k této mňamce ještě jednou vrátíme. Tentokrát jako Design pattern od Petry, schovaný pod pojmem “long tail”.",https://www.bizztreat.com/blog/design-patterns-4-agregace-long-tail-a-ostatni-mnamka-50,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-27-v-163205.png
Pár tipů na strategii BI projektu | Mňamka #51,"Odkazovaný článek má název ""9 tipů na vybudování vašeho BI projektu"". Popravdě je to trochu jiný pohled než ten náš - ale o tom až někdy příště. Přesto v dolní polovině najdete pasáž ""6 dodatečných tipů na strategii BI projektu"" a pod tu se plně podepisujeme.",https://www.proserveit.com/blog/9-tips-bi-project_2,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-27-v-175023.png
Když se bere kanón na mouchu | Mňamka #52,"Přišlo mi to neprůstřelný. Nemůže mi přece chybět žádný modul, když je tam mám všechny. Moje teorie byla taková, že když během kódění zjistím, že něco potřebuju, už to prostě rovnou budu mít. Štěstí přeje připraveným, ne?",https://www.bizztreat.com/blog/kdyz-se-bere-kanon-na-mouchu-mnamka-52,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-03-v-142021.png
"Pár SQL triků, které by měl každý znát. | Mňamka #53","Datový analytik se neobejde bez SQL. To je úplný základ. Pojďme se mrknout na pár tipů v SQL a jeho integrací s jinými programovacími jazyky, jako jsou Python a R.",https://towardsdatascience.com/6-sql-tricks-every-data-scientist-should-know-f84be499aea5,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-03-v-144558.png
"Co to je ten ""Data Storytelling""? | Mňamka #54","S pojmem ""Data Storytelling"" se setkáváme stále častěji - ano, zase další buzzword ze světa datařiny, za mě ale sakra důležitá část datové analýzy. Schovává se zde nejstarší kámen úrazu lidstva - komunikace. Nezaleží jen na tom, co ukazujeme, ale hlavně jak a komu to ukazujeme.",https://www.bizztreat.com/blog/co-to-je-ten-data-storytelling-mnamka-54,https://www.bizztreat.com/files/responsive/360/0/bizztro-data-storry-kopie.jpg
[VIDEO] Verči osobní tip: Window funkce | Mňamka #55,"Umět tohle na začátku, náš život analytika by byl hned krásnější! Analytické nebo chcete-li - window funkce - se hodí všude tam, kde potřebujete každý řádek (událost) tabulky dát do kontextu s ostatními událostmi, které s daným řádkem souvisí.",https://www.youtube.com/watch?v=8lTabzfP6sQ,https://www.bizztreat.com/files/responsive/360/0/titulka-video-verca.jpg
Explorační datová analýza (EDA) - Python | Mňamka #56,"Vidíte dataset poprvé? V takovém případě ho doporučujeme nejprve pořádně prozkoumat. A v tom nám pomůže EDA - soubor technik a metod, které se používají k hledání zajímavých informací v datech a tvorbě hypotéz, které je následně možné testovat.",https://naucse.python.cz/2020/pydata-ostrava-jaro/pydata/univariate/?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-8t7_4tO8Rs3cZRcYmZP8GOYYZhXml,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-10-v-171657.png
Monetizace dat | Mňamka #57,"Vlastníte data? Ano? Monetizujte je! Doba je nejistá, a tak je potřeba hledat nové zdroje příjmů. Takovou novou zlatou žílou jsou třeba data. Krása je v tom, že mohou nabývat nekonečných forem, a proto mohou být zpeněžena nekonečnými způsoby.",https://www.forbes.com/sites/douglaslaney/2020/06/09/data-monetization-new-value-streams-you-need-right-now/?utm_source=hs_email&utm_medium=email&_hse,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-10-v-171940.png
"Deset věcí, které bych rád věděl o studiu Data Science | Mňamka #58","Jste na začátku a pokládáte si otázky jako: Jak se stát datovým vědcem? Jaký zvolit studijní plán nebo kde hledat vhodné kurzy? Tento článek má podtitul: ""The Ultimate Roadmap for Starting Your Data Science Journey"". A my věříme, že vám při cestě může opravdu pomoc.",https://towardsdatascience.com/10-things-i-wish-i-knew-about-learning-data-science-7a30bfb91759,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-17-v-134350.png
"Klíčové ukazatele výkonnosti (KPI): Co jsou, jak na ně a pár příkladů k tomu. | Mňamka #59","Mr. Wiki říká, že KPI je ""pomůcka pro měření výkonnosti, která se běžně používá k měření úspěšnosti aktivity organizace."" Já bych řekla, že KPIs jsou indikátory definující zdraví naší firmy. Jak je nastavit, aby nám to k něčemu bylo? A dokážete nějaké vyjmenovat?",https://www.bizztreat.com/blog/klicove-ukazatele-vykonnosti-kpi-co-jsou-jak-na-ne-a-par-prikladu-k-tomu-mnamka,https://www.bizztreat.com/files/responsive/360/0/kpi-4266500-1920.jpg
"""Cloud Data Warehousing for Dummies"" [e-book] | Mňamka #60","Zajímá vás cloud a znáte čím dál víc populárnější Snowflake? V odkazu nečekejte článek, ale pěkně zpracovaný e-book o cloudu a Snowflake, který jednoduše odpoví na základní věci jako ""Co je datový sklad v cloudu?"", ""Porovnání různých řešení."" nebo ""Jak vybrat vhodný datový sklad"".",https://www.snowflake.com/resource/cloud-data-warehousing-dummies/?utm_campaign=SC%20-%20EMEA%20Tier%202%20-%20Groups%20-%20Data%20Warehousing%20for%2,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-17-v-134805.png
[VIDEO] K čemu vám může být datová analytika? | Mňamka #61,"Článek starší, ale stále platný! Velmi často dostáváme otázku: K čemu mi může být datová analytika užitečná? Chcete po nás konkrétní příklady z praxe, ale protože důvěrnost dat našich zákazníků je alfou a omegou celého byznysu, rozhodli jsme se ukázat vám příklady toho, jak datovou analytiku používáme v BizzTreat sami pro sebe - takovéto Datový detektiv sobě!",https://www.bizztreat.com/blog/video-k-cemu-vam-muze-byt-datova-analytika-mnamka-61,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-07-13-v-124302.png
100+ zdrojů dat pro váš datový projekt - zdarma | Mňamka #62,"Cesta datového analytika začíná u kvalitních datasetů, na kterých se můžete učit a posouvat se dál. Ale kde je vzít? Tento článek obsahuje více než 100 dobrých a free datových zdrojů. A pokud to přeci jen nebude stačit, v komentářích najdete pár dalších tipů.",https://www.columnfivemedia.com/100-best-free-data-sources-infographic?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-9lAy4JMqE2EHI_iPzn6ZuWzjdyn,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-24-v-115835.png
ChartGuide poster 4.0 | Mňamka #63,"Naše Eva miluje taháky a taky je to starý ""nástěnkář"". Jde hlavně o to mít vše na očích a po ruce. A tak ji zaujal tenhle plakát, který obsahuje přehled 84 grafů a dává 16 tipů, které vám pomohou s vytvořením perfektního grafu. Free pdf verze je za email.",https://chart.guide/topics/chartguide-poster-4-0/?utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz-9lAy4JMqE2EHI_iPzn6ZuWzjdynKyagnWqdk9ugK0esxECM4,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-24-v-120036.png
Metriky a dimenze | Mňamka #64,"Já vím, já vím! Je to přece úplně triviální záležitost... Ale...Jste si tím jisti? Často se při lektorování ptáme, co to jsou metriky a dimenze. Odpovědi bývají různé a ne vždy je v tom úplně jasno. A tak jsme se rozhodli vrátit k úplným základům a postupně to probrat. Dokážete je poznat a dobře definovat?",https://www.bizztreat.com/blog/metriky-a-dimenze-mnamka-64,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-31-v-114031.png
"Jak překlopit požadavky do dashboardů, tabulek a příběhů,... | Mňamka #65","Naprosto skvělý článek z Tableau blogu o tom, jak překlopit neustále se na nás analytiky hrnoucí požadavky. Přečtěte si ""step by step"" návod, jak k takovým novým požadavkům nejlépe přistupovat a překlápět je do dashboardů atd.",https://www.tableau.com/about/blog/2020/3/how-accurately-translate-analytics-requests-dashboards-sheets-stories-and-more?utm_campaign=Nurture-CORE-ALL,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-31-v-185634.png
Customer journey - příklady a use cases | Mňamka #66,"V posledních několika letech se podniky zaměřené na zákazníka snaží propojit jeho chování s interními KPIs. To má za následek nejen zvýšení zákaznické spokojenosti, ale často i lepší celkové firemní výsledky.",https://www.pointillist.com/blog/8-insightful-customer-journey-analytics-examples-and-use-cases/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2020-08-31-v-190248.png
Základní role ve světě dat | Mňamka #67,"Uživatel?... Datový analytik, datový vědec, datový architekt... ? Budujete BI tým a máte v tom maglajs? S boomem dat ve světě se nám jasněji rýsují jednotlivé role členů datového - business intelligence - týmu. Jaké role vnímáme my a co by měla mít každá role na starosti?",https://www.bizztreat.com/blog/zakladni-role-ve-svete-dat-mnamka-67,https://www.bizztreat.com/files/responsive/360/0/business-intelligence-roles-and-competences.png
